mean_x,mean_y,mean_z,min_x,min_y,min_z,max_x,max_y,max_z,median_x,median_y,median_z
-0.64012,-0.77042,0.06578,-0.657,-0.786,0.056,-0.622,-0.754,0.079,-0.639,-0.7695,0.067
-0.65034,-0.76015,0.0838,-0.657,-0.774,0.059,-0.639,-0.745,0.132,-0.651,-0.76,0.079
-0.65375,-0.75553,0.11945,-0.677,-0.801,0.076,-0.636,-0.742,0.152,-0.654,-0.754,0.1215
-0.63447,-0.75774,0.04281,-0.713,-0.812,-0.144,-0.551,-0.695,0.152,-0.654,-0.754,0.11
-0.58789,-0.80502,0.04935,-0.713,-0.953,-0.144,-0.44,-0.695,0.22,-0.5895,-0.809,0.066
-0.54934,-0.8485,0.12837,-0.704,-0.959,-0.094,-0.372,-0.789,0.238,-0.5585,-0.836,0.17
-0.48196,-0.8641,-0.0171,-0.61,-0.959,-0.211,-0.349,-0.798,0.238,-0.46,-0.8605,-0.094
-0.47151,-0.88053,-0.06622,-0.754,-1.27,-0.211,-0.267,-0.633,0.129,-0.443,-0.8725,-0.111
-0.51686,-0.8747,0.00554,-0.809,-1.27,-0.173,-0.267,-0.633,0.17,-0.484,-0.853,0.003
-0.4995,-0.88673,-0.01225,-0.809,-1.431,-0.164,-0.337,-0.604,0.17,-0.469,-0.8725,-0.015
-0.48909,-0.89825,-0.03339,-0.754,-1.431,-0.17,-0.337,-0.598,0.211,-0.437,-0.874,-0.041
-0.45249,-0.90144,-0.08488,-0.754,-1.499,-0.29,-0.246,-0.598,0.211,-0.408,-0.8605,-0.094
-0.44508,-0.90144,-0.09237,-0.768,-1.499,-0.29,-0.246,-0.633,0.22,-0.405,-0.865,-0.0955
-0.45237,-0.92482,-0.06062,-0.768,-1.434,-0.185,-0.276,-0.674,0.22,-0.409,-0.886,-0.0685
-0.43713,-0.91781,-0.01654,-0.683,-1.434,-0.176,-0.276,-0.669,0.17,-0.402,-0.883,-0.032
-0.44484,-0.8716,0.00243,-0.745,-1.229,-0.161,-0.29,-0.669,0.188,-0.4145,-0.859,-0.012
-0.46328,-0.88336,-0.00092,-0.745,-1.411,-0.161,-0.305,-0.683,0.188,-0.431,-0.848,-0.018
-0.49649,-0.88169,-0.00325,-0.762,-1.411,-0.144,-0.349,-0.683,0.158,-0.456,-0.8435,-0.0275
-0.49052,-0.88923,-0.00387,-0.78,-1.413,-0.161,-0.287,-0.686,0.152,-0.453,-0.871,-0.029
-0.48054,-0.91092,0.02648,-0.78,-1.413,-0.161,-0.287,-0.704,0.17,-0.4415,-0.883,0.026
-0.46244,-0.90527,0.0088,-0.718,-1.302,-0.144,-0.337,-0.63,0.17,-0.434,-0.8815,0.012
-0.47874,-0.89057,0.00478,-0.748,-1.302,-0.144,-0.337,-0.63,0.152,-0.428,-0.862,0.012
-0.48026,-0.90503,-0.03013,-0.748,-1.443,-0.188,-0.302,-0.575,0.12,-0.44,-0.862,-0.035
-0.46604,-0.89589,-0.04747,-0.698,-1.443,-0.188,-0.302,-0.575,0.138,-0.431,-0.859,-0.044
-0.46358,-0.89058,-0.03627,-0.71,-1.396,-0.173,-0.279,-0.581,0.138,-0.4175,-0.8575,-0.0425
-0.4451,-0.90045,-0.04401,-0.724,-1.396,-0.132,-0.279,-0.625,0.117,-0.405,-0.877,-0.065
-0.47105,-0.86903,-0.05908,-0.736,-1.352,-0.17,-0.308,-0.625,0.135,-0.4295,-0.856,-0.0775
-0.50427,-0.87709,-0.06658,-0.806,-1.358,-0.188,-0.308,-0.657,0.135,-0.4585,-0.8435,-0.0715
-0.53042,-0.86962,-0.06427,-0.806,-1.358,-0.188,-0.331,-0.657,0.059,-0.516,-0.83,-0.065
-0.55728,-0.84395,-0.00875,-0.751,-1.076,-0.147,-0.413,-0.683,0.173,-0.5385,-0.8135,-0.0515
-0.59961,-0.81581,0.03652,-0.748,-1.076,-0.12,-0.446,-0.71,0.173,-0.619,-0.809,0.044
-0.61525,-0.7845,-0.03639,-0.672,-0.883,-0.103,-0.543,-0.71,0.109,-0.625,-0.7875,-0.067
-0.60509,-0.79603,-0.02854,-0.765,-0.947,-0.15,-0.551,-0.739,0.179,-0.601,-0.789,-0.07
-0.61045,-0.79999,0.10296,-0.765,-0.947,-0.15,-0.551,-0.748,0.205,-0.607,-0.795,0.161
-0.61561,-0.77672,0.16631,-0.704,-0.83,0.111,-0.531,-0.695,0.205,-0.613,-0.783,0.173
-0.64583,-0.74858,0.15131,-0.707,-0.83,0.111,-0.531,-0.683,0.188,-0.663,-0.7555,0.152
-0.70213,-0.69249,0.17727,-0.783,-0.777,0.117,-0.642,-0.566,0.226,-0.689,-0.707,0.176
-0.75847,-0.61728,0.21087,-0.801,-0.768,0.161,-0.654,-0.566,0.229,-0.777,-0.587,0.2155
-0.78621,-0.57775,0.21535,-0.801,-0.598,0.199,-0.774,-0.56,0.229,-0.789,-0.575,0.214
-0.78162,-0.58174,0.20998,-0.792,-0.595,0.196,-0.768,-0.56,0.22,-0.78,-0.584,0.211
-0.78021,-0.5878,0.20173,-0.789,-0.595,0.188,-0.768,-0.581,0.217,-0.78,-0.587,0.202
-0.78189,-0.58755,0.19476,-0.789,-0.598,0.188,-0.777,-0.581,0.205,-0.783,-0.587,0.196
-0.78174,-0.58186,0.20756,-0.801,-0.619,0.185,-0.768,-0.548,0.267,-0.78,-0.584,0.196
-0.78528,-0.56406,0.23702,-0.801,-0.619,0.185,-0.768,-0.528,0.267,-0.789,-0.56,0.246
-0.7883,-0.55898,0.24888,-0.83,-0.595,0.232,-0.76,-0.504,0.264,-0.789,-0.557,0.252
-0.81051,-0.53919,0.24024,-0.839,-0.595,0.202,-0.76,-0.496,0.255,-0.824,-0.528,0.243
-0.81071,-0.54615,0.18886,-0.839,-0.633,0.103,-0.739,-0.496,0.255,-0.824,-0.531,0.202
-0.75284,-0.6332,0.1127,-0.836,-0.713,0.07,-0.704,-0.525,0.202,-0.736,-0.633,0.1
-0.70482,-0.70333,0.09685,-0.733,-0.73,0.07,-0.672,-0.633,0.129,-0.707,-0.71,0.0955
-0.69303,-0.71175,0.12454,-0.71,-0.73,0.091,-0.672,-0.66,0.164,-0.692,-0.7145,0.12
-0.70118,-0.69758,0.15187,-0.727,-0.739,0.111,-0.68,-0.654,0.179,-0.698,-0.701,0.152
-0.71209,-0.68901,0.16113,-0.736,-0.739,0.147,-0.683,-0.654,0.179,-0.713,-0.689,0.161
-0.72629,-0.67065,0.15473,-0.748,-0.71,0.147,-0.698,-0.648,0.17,-0.727,-0.6615,0.152
-0.73771,-0.65517,0.15761,-0.748,-0.663,0.147,-0.727,-0.645,0.17,-0.739,-0.657,0.158
-0.73717,-0.65945,0.16454,-0.748,-0.683,0.144,-0.727,-0.645,0.176,-0.736,-0.657,0.164
-0.71817,-0.68299,0.15121,-0.745,-0.727,0.117,-0.68,-0.648,0.176,-0.73,-0.683,0.147
-0.69872,-0.70835,0.12422,-0.733,-0.727,0.076,-0.68,-0.672,0.147,-0.695,-0.71,0.129
-0.69344,-0.72568,0.07351,-0.783,-0.786,-0.05,-0.595,-0.698,0.138,-0.695,-0.724,0.085
-0.64771,-0.76505,-0.00461,-0.783,-0.824,-0.091,-0.554,-0.704,0.12,-0.63,-0.757,-0.012
-0.57186,-0.81458,-0.09183,-0.765,-0.918,-0.255,-0.431,-0.73,0.059,-0.581,-0.818,-0.0805
-0.51734,-0.85114,-0.14871,-0.607,-0.959,-0.255,-0.431,-0.771,-0.076,-0.5115,-0.842,-0.126
-0.53305,-0.84461,-0.07115,-0.663,-0.959,-0.243,-0.463,-0.754,0.067,-0.522,-0.856,-0.079
-0.58348,-0.81604,0.01988,-0.663,-0.889,-0.097,-0.496,-0.745,0.091,-0.587,-0.812,0.035
-0.57391,-0.82085,-0.06463,-0.657,-0.933,-0.243,-0.425,-0.745,0.091,-0.5825,-0.8135,-0.0685
-0.56156,-0.8364,-0.06798,-0.625,-0.933,-0.243,-0.425,-0.76,0.053,-0.572,-0.833,-0.0575
-0.59357,-0.82875,0.00593,-0.68,-0.897,-0.106,-0.531,-0.733,0.07,-0.587,-0.8285,0.0205
-0.63347,-0.77146,-0.10502,-0.68,-0.877,-0.267,-0.551,-0.689,0.07,-0.6375,-0.757,-0.1075
-0.66618,-0.70227,-0.23361,-0.695,-0.76,-0.282,-0.592,-0.663,-0.109,-0.669,-0.695,-0.2535
-0.68173,-0.68544,-0.26382,-0.698,-0.71,-0.282,-0.648,-0.663,-0.252,-0.683,-0.6845,-0.264
-0.6766,-0.69425,-0.26351,-0.698,-0.713,-0.284,-0.648,-0.66,-0.229,-0.677,-0.695,-0.264
-0.65982,-0.69357,-0.25739,-0.707,-0.742,-0.296,-0.598,-0.654,-0.191,-0.6645,-0.695,-0.267
-0.60173,-0.78162,-0.10769,-0.707,-1.082,-0.296,-0.455,-0.654,0.161,-0.616,-0.7405,-0.1895
-0.57817,-0.84279,0.01621,-0.698,-1.082,-0.188,-0.455,-0.713,0.161,-0.5825,-0.8255,0.022
-0.61956,-0.78878,-0.00713,-0.789,-0.903,-0.15,-0.51,-0.672,0.132,-0.616,-0.777,0.0075
-0.61575,-0.78833,0.03055,-0.789,-0.871,-0.144,-0.51,-0.672,0.103,-0.604,-0.789,0.047
-0.57316,-0.82778,0.05909,-0.639,-0.883,-0.018,-0.484,-0.774,0.106,-0.581,-0.8315,0.07
-0.57442,-0.8237,-0.06334,-0.762,-1.088,-0.305,-0.443,-0.589,0.106,-0.5585,-0.842,-0.015
-0.62834,-0.7615,-0.15489,-0.762,-1.088,-0.305,-0.443,-0.589,-0.012,-0.657,-0.727,-0.141
-0.60433,-0.79402,-0.11576,-0.985,-1.258,-0.255,-0.287,-0.625,0.07,-0.61,-0.7905,-0.123
-0.54221,-0.86179,-0.09135,-0.985,-1.258,-0.255,-0.287,-0.654,0.07,-0.5,-0.842,-0.1185
-0.53104,-0.8579,-0.12104,-0.865,-1.214,-0.258,-0.358,-0.669,0.07,-0.484,-0.842,-0.1305
-0.52267,-0.85538,-0.10197,-0.865,-1.214,-0.258,-0.352,-0.66,0.07,-0.487,-0.845,-0.1185
-0.51519,-0.84034,-0.09847,-0.804,-1.056,-0.255,-0.346,-0.66,0.12,-0.49,-0.8435,-0.1185
-0.53605,-0.85405,-0.10665,-0.751,-1.07,-0.255,-0.346,-0.66,0.12,-0.534,-0.8465,-0.1335
-0.54357,-0.85837,-0.08514,-0.751,-1.07,-0.232,-0.408,-0.745,0.056,-0.537,-0.856,-0.094
-0.5916,-0.79561,-0.12228,-0.71,-0.933,-0.211,-0.463,-0.686,-0.065,-0.578,-0.789,-0.111
-0.63986,-0.77883,-0.05738,-0.736,-0.909,-0.211,-0.56,-0.686,0.111,-0.639,-0.771,-0.1
-0.56101,-0.83655,0.01083,-0.736,-0.985,-0.117,-0.413,-0.716,0.111,-0.572,-0.836,0.015
-0.46341,-0.90118,0.0042,-0.601,-1.047,-0.12,-0.308,-0.783,0.147,-0.4615,-0.889,-0.0015
-0.42893,-0.91852,-0.00861,-0.601,-1.047,-0.12,-0.308,-0.783,0.147,-0.428,-0.903,-0.0135
-0.40635,-0.91125,-0.10338,-0.51,-0.977,-0.413,-0.282,-0.871,0.076,-0.419,-0.903,-0.05
-0.41318,-0.90103,-0.19202,-0.525,-0.977,-0.413,-0.282,-0.83,0.076,-0.4265,-0.9,-0.196
-0.47945,-0.86891,-0.16421,-0.557,-0.941,-0.372,-0.293,-0.818,-0.103,-0.5025,-0.862,-0.135
-0.53546,-0.84613,-0.10167,-0.607,-0.886,-0.161,-0.472,-0.812,-0.067,-0.525,-0.848,-0.103
-0.58664,-0.81625,-0.04108,-0.657,-0.871,-0.106,-0.504,-0.783,0.059,-0.595,-0.812,-0.067
-0.61516,-0.79497,0.05174,-0.657,-0.815,-0.076,-0.575,-0.768,0.15,-0.6145,-0.798,0.059
-0.60744,-0.78823,0.13701,-0.639,-0.815,0.059,-0.581,-0.762,0.185,-0.607,-0.786,0.15
-0.60735,-0.77387,0.19787,-0.639,-0.801,0.147,-0.592,-0.742,0.279,-0.607,-0.774,0.179
-0.6215,-0.74587,0.25425,-0.648,-0.801,0.173,-0.592,-0.718,0.305,-0.628,-0.7405,0.267
-0.62504,-0.73994,0.2535,-0.648,-0.774,0.176,-0.61,-0.718,0.305,-0.625,-0.7315,0.267
-0.61368,-0.76548,0.20194,-0.63,-0.789,0.173,-0.598,-0.724,0.273,-0.613,-0.774,0.188
-0.60568,-0.77694,0.18994,-0.616,-0.789,0.173,-0.592,-0.768,0.211,-0.607,-0.777,0.188
-0.59873,-0.77565,0.21314,-0.613,-0.786,0.185,-0.587,-0.771,0.238,-0.598,-0.774,0.211
-0.59639,-0.77544,0.22174,-0.607,-0.786,0.202,-0.587,-0.768,0.238,-0.595,-0.774,0.226
-0.60241,-0.77319,0.21523,-0.613,-0.783,0.202,-0.592,-0.757,0.238,-0.601,-0.774,0.217
-0.60694,-0.77021,0.21214,-0.616,-0.783,0.191,-0.595,-0.757,0.229,-0.607,-0.771,0.214
-0.60215,-0.78728,0.16958,-0.622,-0.833,0.056,-0.56,-0.757,0.226,-0.607,-0.783,0.191
-0.56704,-0.82424,0.06766,-0.622,-0.868,-0.012,-0.504,-0.783,0.196,-0.5705,-0.827,0.0485
-0.52693,-0.85534,0.00418,-0.584,-0.877,-0.012,-0.504,-0.815,0.041,-0.525,-0.8605,0.003
-0.51576,-0.86812,-0.00487,-0.537,-0.877,-0.026,-0.504,-0.859,0.012,-0.516,-0.868,-0.003
-0.51657,-0.86731,-0.02051,-0.528,-0.877,-0.05,-0.51,-0.859,0.003,-0.516,-0.868,-0.018
-0.51344,-0.86902,-0.04067,-0.528,-0.877,-0.056,-0.499,-0.859,-0.015,-0.516,-0.871,-0.0425
-0.50343,-0.87436,-0.04502,-0.519,-0.886,-0.056,-0.49,-0.862,-0.023,-0.501,-0.874,-0.05
-0.49706,-0.87838,-0.02386,-0.51,-0.886,-0.056,-0.487,-0.871,0.0,-0.496,-0.877,-0.023
-0.49576,-0.87994,-0.00705,-0.501,-0.886,-0.026,-0.487,-0.874,0.009,-0.496,-0.883,-0.006
-0.49867,-0.87742,-0.01543,-0.51,-0.886,-0.038,-0.49,-0.871,0.009,-0.499,-0.877,-0.015
-0.50512,-0.87328,-0.0326,-0.516,-0.883,-0.044,-0.496,-0.868,-0.012,-0.504,-0.874,-0.035
-0.51063,-0.87055,-0.04085,-0.519,-0.877,-0.05,-0.501,-0.868,-0.035,-0.51,-0.871,-0.041
-0.51156,-0.87013,-0.03022,-0.519,-0.877,-0.05,-0.501,-0.862,0.0,-0.513,-0.871,-0.0365
-0.50989,-0.87334,-0.01887,-0.531,-0.889,-0.091,-0.469,-0.862,0.009,-0.513,-0.871,-0.015
-0.50152,-0.8715,-0.0707,-0.531,-0.889,-0.147,-0.463,-0.848,0.009,-0.501,-0.871,-0.082
-0.50625,-0.86153,-0.13106,-0.531,-0.889,-0.15,-0.463,-0.848,-0.079,-0.513,-0.8605,-0.135
-0.51933,-0.85695,-0.12977,-0.531,-0.868,-0.15,-0.51,-0.848,-0.109,-0.519,-0.856,-0.1305
-0.51831,-0.85912,-0.10944,-0.531,-0.868,-0.132,-0.51,-0.853,-0.091,-0.519,-0.859,-0.109
-0.5166,-0.86176,-0.09288,-0.525,-0.874,-0.111,-0.51,-0.853,-0.076,-0.516,-0.862,-0.094
-0.5193,-0.86055,-0.08932,-0.531,-0.874,-0.106,-0.51,-0.848,-0.076,-0.519,-0.859,-0.091
-0.52695,-0.85487,-0.10314,-0.54,-0.874,-0.12,-0.51,-0.842,-0.082,-0.528,-0.856,-0.106
-0.53457,-0.84893,-0.12046,-0.543,-0.862,-0.132,-0.525,-0.842,-0.106,-0.537,-0.848,-0.1185
-0.53762,-0.8463,-0.12313,-0.545,-0.856,-0.135,-0.531,-0.839,-0.103,-0.537,-0.845,-0.129
-0.54053,-0.84759,-0.10725,-0.554,-0.856,-0.135,-0.531,-0.839,-0.082,-0.54,-0.848,-0.106
-0.53508,-0.85211,-0.10593,-0.554,-0.871,-0.138,-0.51,-0.842,-0.082,-0.537,-0.853,-0.106
-0.48053,-0.8703,-0.1623,-0.54,-0.9,-0.299,-0.349,-0.842,-0.103,-0.51,-0.868,-0.135
-0.38177,-0.89256,-0.27528,-0.51,-0.918,-0.372,-0.308,-0.862,-0.132,-0.3475,-0.894,-0.2975
-0.31875,-0.89426,-0.37237,-0.346,-0.918,-0.434,-0.293,-0.874,-0.296,-0.323,-0.894,-0.367
-0.3342,-0.86849,-0.40271,-0.44,-0.903,-0.434,-0.293,-0.801,-0.34,-0.3295,-0.877,-0.408
-0.42502,-0.85433,-0.28729,-0.581,-0.889,-0.434,-0.328,-0.801,-0.053,-0.428,-0.8575,-0.3385
-0.53261,-0.8456,-0.10311,-0.587,-0.886,-0.337,-0.408,-0.818,-0.023,-0.5675,-0.842,-0.059
-0.58223,-0.82388,-0.05208,-0.595,-0.848,-0.079,-0.557,-0.812,-0.023,-0.584,-0.824,-0.059
-0.58798,-0.81596,-0.07112,-0.598,-0.827,-0.082,-0.581,-0.812,-0.059,-0.587,-0.815,-0.07
-0.58565,-0.81635,-0.06979,-0.598,-0.824,-0.082,-0.575,-0.812,-0.056,-0.584,-0.815,-0.07
-0.58254,-0.82016,-0.06074,-0.592,-0.827,-0.076,-0.572,-0.812,-0.044,-0.584,-0.818,-0.059
-0.58163,-0.82202,-0.05967,-0.587,-0.83,-0.079,-0.572,-0.815,-0.044,-0.581,-0.824,-0.056
-0.57713,-0.82328,-0.08717,-0.592,-0.845,-0.199,-0.519,-0.815,-0.053,-0.581,-0.824,-0.076
-0.50967,-0.84496,-0.19628,-0.592,-0.9,-0.34,-0.352,-0.815,-0.07,-0.5415,-0.839,-0.202
-0.39808,-0.88172,-0.296,-0.56,-0.953,-0.361,-0.24,-0.833,-0.205,-0.3855,-0.883,-0.299
-0.37444,-0.90941,-0.18952,-0.519,-0.991,-0.361,-0.24,-0.853,0.097,-0.381,-0.9,-0.29
-0.42893,-0.90596,-0.04742,-0.54,-0.991,-0.305,-0.249,-0.777,0.109,-0.443,-0.9135,-0.0305
-0.43588,-0.89433,-0.13501,-0.54,-0.933,-0.264,-0.364,-0.777,0.109,-0.431,-0.9,-0.196
-0.4264,-0.89749,-0.19033,-0.481,-0.924,-0.264,-0.364,-0.874,-0.056,-0.425,-0.8985,-0.217
-0.45854,-0.89393,-0.08209,-0.496,-0.924,-0.232,-0.402,-0.874,-0.003,-0.463,-0.894,-0.056
-0.48906,-0.88369,-0.03268,-0.51,-0.903,-0.059,-0.457,-0.862,-0.003,-0.49,-0.883,-0.038
-0.49293,-0.88177,-0.03353,-0.51,-0.897,-0.05,-0.475,-0.862,-0.018,-0.496,-0.883,-0.035
-0.48367,-0.88624,-0.03977,-0.496,-0.897,-0.065,-0.475,-0.871,-0.023,-0.484,-0.886,-0.038
-0.48184,-0.88632,-0.05845,-0.487,-0.897,-0.076,-0.475,-0.877,-0.035,-0.481,-0.886,-0.062
-0.47869,-0.88714,-0.06741,-0.487,-0.897,-0.076,-0.469,-0.877,-0.059,-0.481,-0.886,-0.067
-0.47536,-0.88905,-0.06265,-0.484,-0.897,-0.076,-0.469,-0.883,-0.05,-0.475,-0.889,-0.065
-0.47659,-0.88914,-0.04976,-0.481,-0.897,-0.07,-0.469,-0.883,-0.029,-0.475,-0.889,-0.05
-0.47977,-0.88703,-0.03803,-0.496,-0.894,-0.053,-0.472,-0.877,-0.026,-0.481,-0.886,-0.038
-0.48924,-0.88201,-0.04004,-0.501,-0.894,-0.056,-0.472,-0.871,-0.026,-0.49,-0.883,-0.038
-0.49546,-0.88141,-0.06159,-0.516,-0.909,-0.152,-0.463,-0.862,-0.035,-0.496,-0.877,-0.05
-0.45103,-0.88548,-0.15266,-0.516,-0.915,-0.293,-0.361,-0.862,-0.035,-0.463,-0.883,-0.152
-0.39958,-0.89669,-0.22805,-0.463,-0.918,-0.293,-0.352,-0.874,-0.152,-0.393,-0.8985,-0.235
-0.41119,-0.90662,-0.18248,-0.455,-0.924,-0.282,-0.352,-0.886,-0.12,-0.419,-0.909,-0.1625
-0.44283,-0.9016,-0.13191,-0.46,-0.924,-0.164,-0.416,-0.889,-0.111,-0.449,-0.9,-0.129
-0.45251,-0.8942,-0.13941,-0.46,-0.912,-0.161,-0.443,-0.886,-0.111,-0.455,-0.894,-0.138
-0.44958,-0.89228,-0.1531,-0.457,-0.897,-0.161,-0.443,-0.886,-0.132,-0.449,-0.894,-0.152
-0.44923,-0.89327,-0.15158,-0.457,-0.903,-0.161,-0.443,-0.886,-0.135,-0.449,-0.894,-0.152
-0.44522,-0.89718,-0.13552,-0.455,-0.909,-0.158,-0.434,-0.886,-0.109,-0.446,-0.897,-0.138
-0.43976,-0.90322,-0.11524,-0.449,-0.912,-0.144,-0.431,-0.886,-0.103,-0.44,-0.903,-0.111
-0.44084,-0.90363,-0.11263,-0.449,-0.912,-0.129,-0.431,-0.897,-0.103,-0.44,-0.903,-0.111
-0.44492,-0.89958,-0.1266,-0.455,-0.903,-0.147,-0.44,-0.894,-0.109,-0.446,-0.9,-0.129
-0.44883,-0.89516,-0.14233,-0.457,-0.903,-0.152,-0.44,-0.886,-0.123,-0.449,-0.8955,-0.144
-0.45445,-0.8918,-0.14623,-0.463,-0.9,-0.152,-0.446,-0.886,-0.132,-0.455,-0.894,-0.147
-0.45595,-0.89286,-0.1353,-0.463,-0.9,-0.15,-0.446,-0.886,-0.12,-0.457,-0.894,-0.1335
-0.45362,-0.89592,-0.11644,-0.463,-0.912,-0.135,-0.434,-0.886,-0.085,-0.455,-0.897,-0.12
-0.46403,-0.89259,-0.09056,-0.499,-0.912,-0.123,-0.434,-0.871,-0.053,-0.46,-0.894,-0.097
-0.49249,-0.87892,-0.066,-0.54,-0.903,-0.106,-0.443,-0.842,-0.038,-0.487,-0.886,-0.065
-0.52145,-0.86229,-0.06574,-0.557,-0.9,-0.091,-0.469,-0.839,-0.038,-0.525,-0.8575,-0.067
-0.52356,-0.86014,-0.07329,-0.557,-0.874,-0.091,-0.501,-0.839,-0.056,-0.519,-0.859,-0.073
-0.51198,-0.86752,-0.06512,-0.525,-0.874,-0.091,-0.501,-0.853,-0.053,-0.5115,-0.868,-0.059
-0.51093,-0.8695,-0.0625,-0.519,-0.877,-0.082,-0.504,-0.859,-0.05,-0.51,-0.871,-0.059
-0.51294,-0.86575,-0.08269,-0.519,-0.877,-0.117,-0.504,-0.856,-0.05,-0.513,-0.868,-0.082
-0.51522,-0.86053,-0.10701,-0.525,-0.871,-0.123,-0.504,-0.853,-0.082,-0.516,-0.859,-0.111
-0.51939,-0.85769,-0.11533,-0.528,-0.868,-0.129,-0.513,-0.848,-0.097,-0.519,-0.859,-0.117
-0.52464,-0.85679,-0.10129,-0.537,-0.862,-0.129,-0.516,-0.848,-0.067,-0.525,-0.856,-0.097
-0.52692,-0.85813,-0.07792,-0.537,-0.868,-0.097,-0.519,-0.853,-0.065,-0.528,-0.859,-0.076
-0.52695,-0.85803,-0.07345,-0.537,-0.868,-0.091,-0.519,-0.848,-0.065,-0.528,-0.859,-0.07
-0.52983,-0.85569,-0.08869,-0.54,-0.862,-0.109,-0.519,-0.848,-0.067,-0.531,-0.856,-0.091
-0.5256,-0.8567,-0.09771,-0.54,-0.871,-0.111,-0.501,-0.848,-0.082,-0.528,-0.856,-0.097
-0.51102,-0.86693,-0.08942,-0.537,-0.889,-0.111,-0.481,-0.848,-0.056,-0.51,-0.868,-0.094
-0.48223,-0.88584,-0.06816,-0.519,-0.912,-0.109,-0.44,-0.862,-0.035,-0.484,-0.886,-0.0685
-0.44562,-0.89978,-0.09746,-0.49,-0.918,-0.17,-0.402,-0.877,-0.035,-0.446,-0.9,-0.0865
-0.41866,-0.91077,-0.13148,-0.449,-0.941,-0.17,-0.384,-0.883,-0.076,-0.416,-0.912,-0.141
-0.39954,-0.92689,-0.08073,-0.428,-0.947,-0.161,-0.361,-0.889,-0.009,-0.402,-0.927,-0.073
-0.39038,-0.93412,-0.01511,-0.416,-0.956,-0.07,-0.361,-0.909,0.038,-0.393,-0.938,-0.012
-0.391,-0.93275,0.00928,-0.413,-0.956,-0.018,-0.364,-0.909,0.038,-0.393,-0.933,0.009
-0.39755,-0.93066,0.00395,-0.413,-0.944,-0.012,-0.375,-0.915,0.035,-0.399,-0.93,0.003
-0.40261,-0.92853,-0.00666,-0.413,-0.933,-0.018,-0.393,-0.918,0.012,-0.402,-0.927,-0.009
-0.40482,-0.92775,-0.01176,-0.416,-0.933,-0.018,-0.393,-0.924,-0.003,-0.405,-0.927,-0.012
-0.40498,-0.92775,0.00123,-0.416,-0.933,-0.018,-0.399,-0.924,0.029,-0.405,-0.927,-0.0015
-0.40311,-0.92837,0.0186,-0.408,-0.938,0.0,-0.399,-0.924,0.029,-0.402,-0.927,0.018
-0.40275,-0.92867,0.01404,-0.408,-0.938,-0.009,-0.399,-0.924,0.029,-0.402,-0.93,0.012
-0.40315,-0.9285,-0.00066,-0.413,-0.938,-0.012,-0.393,-0.918,0.015,-0.402,-0.9285,-0.0015
-0.40586,-0.92774,-0.00372,-0.416,-0.938,-0.012,-0.393,-0.918,0.009,-0.405,-0.927,-0.003
-0.40977,-0.92534,0.01087,-0.419,-0.938,-0.009,-0.399,-0.912,0.038,-0.408,-0.927,0.009
-0.41213,-0.92247,0.03173,-0.419,-0.933,0.009,-0.405,-0.912,0.065,-0.413,-0.924,0.032
-0.41402,-0.9222,0.03082,-0.419,-0.933,0.012,-0.408,-0.912,0.065,-0.413,-0.924,0.029
-0.41528,-0.92268,0.01431,-0.425,-0.93,0.0,-0.408,-0.915,0.035,-0.416,-0.924,0.012
-0.41443,-0.92244,0.00651,-0.425,-0.93,0.0,-0.408,-0.915,0.018,-0.416,-0.924,0.009
-0.41275,-0.92331,0.01472,-0.419,-0.93,0.0,-0.402,-0.915,0.035,-0.413,-0.924,0.0135
-0.40839,-0.92463,0.03078,-0.416,-0.93,0.015,-0.399,-0.915,0.044,-0.4065,-0.924,0.029
-0.40502,-0.92523,0.03423,-0.413,-0.933,0.018,-0.399,-0.915,0.044,-0.405,-0.9255,0.035
-0.40713,-0.9255,0.02363,-0.419,-0.933,0.003,-0.399,-0.918,0.041,-0.408,-0.927,0.023
-0.41134,-0.92442,0.01583,-0.419,-0.93,0.003,-0.402,-0.915,0.026,-0.413,-0.924,0.015
-0.41468,-0.92256,0.01512,-0.425,-0.93,0.009,-0.402,-0.915,0.023,-0.416,-0.924,0.015
-0.41352,-0.92025,0.02257,-0.425,-0.93,0.009,-0.405,-0.9,0.041,-0.413,-0.918,0.0205
-0.41168,-0.92145,0.03087,-0.428,-0.933,0.012,-0.399,-0.9,0.041,-0.413,-0.924,0.029
-0.41766,-0.92105,0.01883,-0.434,-0.944,-0.018,-0.399,-0.883,0.041,-0.419,-0.924,0.018
-0.44494,-0.90514,0.03103,-0.531,-0.944,-0.018,-0.405,-0.871,0.097,-0.434,-0.909,0.018
-0.47186,-0.88842,0.01125,-0.531,-0.93,-0.085,-0.419,-0.848,0.129,-0.469,-0.886,0.029
-0.4911,-0.87927,0.07747,-0.581,-0.956,-0.085,-0.419,-0.804,0.258,-0.4885,-0.8755,0.0955
-0.47635,-0.87892,0.12314,-0.581,-0.985,-0.12,-0.399,-0.789,0.258,-0.478,-0.877,0.1595
-0.41759,-0.90847,-0.03512,-0.566,-1.132,-0.252,-0.196,-0.774,0.252,-0.434,-0.903,-0.0395
-0.44017,-0.91403,-0.08272,-0.613,-1.132,-0.252,-0.196,-0.695,0.103,-0.453,-0.915,-0.085
-0.53211,-0.87703,-0.06961,-0.953,-1.091,-0.252,-0.349,-0.695,0.117,-0.5025,-0.853,-0.085
